model,split,flows,unknown,temperature,n_known,n_unknown,accuracy,macro_f1,auroc_msp,fpr95_msp,oscr_msp,auroc_energy,fpr95_energy,oscr_energy,ece,nll,brier,aurc,ece_ts,nll_ts,start,condition,seed,weeks_since
teacherA_1,val,ge5,near,1.295048967651576,191366,10483,0.9759413897975607,0.9656069950403194,0.8799690362112996,0.5230372984832586,0.8736939962614175,0.822007812703186,0.5202709148144615,0.8128418333429144,0.006157048805172517,0.08461922407150269,0.035121029707316426,0.0008236366588640237,0.0014273678597962053,0.08004366606473923,11,teacherA_member,1,1.0
teacherA_1,val,ge5,far,1.295048967651576,191366,41787,0.9759413897975607,0.9656069950403194,0.9235483954028734,0.5071194390599947,0.9166183447590522,0.8613689393322377,0.5377988369588628,0.8520328570709041,0.006157048805172517,0.08461922407150269,0.035121029707316426,0.0008236366588640237,0.0014273678597962053,0.08004366606473923,11,teacherA_member,1,1.0
teacherA_2,val,all,all,1.2952232464265883,200000,53779,0.97086,0.9583947734621043,0.9013277825452314,0.5951579612860038,0.8938595846891911,0.8388125509027686,0.6126740921177412,0.8286862021421,0.006963553896620874,0.10412248969078064,0.04216983232858513,0.001105600026103594,0.0018509811495244274,0.09891478717327118,11,teacherA_member,2,1.0
teacherA_2,val,all,near,1.2952232464265883,200000,10959,0.97086,0.9583947734621043,0.8855185778811935,0.5839948900447121,0.8779667319098458,0.8202150645588101,0.5939410530157861,0.8100664572497491,0.006963553896620874,0.10412248969078064,0.04216983232858513,0.001105600026103594,0.0018509811495244274,0.09891478717327118,11,teacherA_member,2,1.0
teacherA_2,val,all,far,1.2952232464265883,200000,42820,0.97086,0.9583947734621043,0.9053738608710883,0.5980149462867819,0.897927071228398,0.8435722391989725,0.6174684726763194,0.8334515871088277,0.006963553896620874,0.10412248969078064,0.04216983232858513,0.001105600026103594,0.0018509811495244274,0.09891478717327118,11,teacherA_member,2,1.0
teacherA_2,val,ge5,all,1.2952232464265883,191366,52270,0.9762444739399894,0.9657620323953592,0.91263084633576,0.5340730820738473,0.9063988476864191,0.850140168293067,0.5482494738855941,0.8411715091164748,0.005882629124579546,0.08401425182819366,0.034739518055810104,0.0007964546102068601,0.0010964296992633368,0.07942058145999908,11,teacherA_member,2,1.0
teacherA_2,val,ge5,near,1.2952232464265883,191366,10483,0.9762444739399894,0.9657620323953592,0.8947243947822958,0.5344844033196604,0.888540145385258,0.8286781652201809,0.5358198988839072,0.8196801010767126,0.005882629124579546,0.08401425182819366,0.034739518055810104,0.0007964546102068601,0.0010964296992633368,0.07942058145999908,11,teacherA_member,2,1.0
teacherA_2,val,ge5,far,1.2952232464265883,191366,41787,0.9762444739399894,0.9657620323953592,0.9171229929755036,0.5339698949434034,0.9108790155908647,0.8555242872346773,0.5513676502261469,0.8465630048084563,0.005882629124579546,0.08401425182819366,0.034739518055810104,0.0007964546102068601,0.0010964296992633368,0.07942058145999908,11,teacherA_member,2,1.0
teacherA_3,val,all,all,1.2918790117432906,200000,53779,0.97087,0.9584062929178994,0.8795594205451943,0.6057011100987374,0.8725251603785864,0.7977921709682219,0.6260808122129455,0.788187856133435,0.006951180295571658,0.10457327216863632,0.042354594689288955,0.0011142215046993976,0.0017565320152789366,0.09932351857423782,11,teacherA_member,3,1.0
teacherA_3,val,all,near,1.2918790117432906,200000,10959,0.97087,0.9584062929178994,0.8579418637649421,0.600875992335067,0.8513016155671136,0.7925315252304042,0.624692033944703,0.7830126617392098,0.006951180295571658,0.10457327216863632,0.042354594689288955,0.0011142215046993976,0.0017565320152789366,0.09932351857423782,11,teacherA_member,3,1.0
teacherA_3,val,all,far,1.2918790117432906,200000,42820,0.97087,0.9584062929178994,0.885092040927137,0.6069360112097151,0.8779569405651566,0.7991385375408687,0.626436244745446,0.7895123529892574,0.006951180295571658,0.10457327216863632,0.042354594689288955,0.0011142215046993976,0.0017565320152789366,0.09932351857423782,11,teacherA_member,3,1.0
teacherA_3,val,ge5,all,1.2918790117432906,191366,52270,0.9762862786492899,0.9661115605996295,0.890618821687401,0.5493017026975321,0.8848683100970722,0.8075904383092406,0.5666539123780371,0.7991139789983243,0.005857283624681747,0.0838763490319252,0.03465516829176933,0.0007973887630021796,0.0011170987444441593,0.07934704422950745,11,teacherA_member,3,1.0
teacherA_3,val,ge5,near,1.2918790117432906,191366,10483,0.9762862786492899,0.9661115605996295,0.8663569634618815,0.5490794619860727,0.8611414698111283,0.8004139887502083,0.568062577506439,0.7919618655272366,0.005857283624681747,0.0838763490319252,0.03465516829176933,0.0007973887630021796,0.0011170987444441593,0.07934704422950745,11,teacherA_member,3,1.0
teacherA_3,val,ge5,far,1.2918790117432906,191366,41787,0.9762862786492899,0.9661115605996295,0.8967053332766063,0.5493574556680307,0.8908206030761701,0.8093907762307792,0.5663005240864384,0.8009082117864499,0.005857283624681747,0.0838763490319252,0.03465516829176933,0.0007973887630021796,0.0011170987444441593,0.07934704422950745,11,teacherA_member,3,1.0
teacherA_4,val,all,all,1.2965102575076488,200000,53779,0.97056,0.9584688539008243,0.8921690613901336,0.5740158798043846,0.8844173442235816,0.8080562051172392,0.6181595046393573,0.798189774633221,0.007592096417546247,0.10420850664377213,0.04243264471879989,0.0011321200084428707,0.001499834051206727,0.0987263023853302,11,teacherA_member,4,1.0
teacherA_4,val,all,near,1.2965102575076488,200000,10959,0.97056,0.9584688539008243,0.8769461337713295,0.5735924810657906,0.869392730632357,0.8368511536180309,0.5966785290628707,0.8264860416096359,0.007592096417546247,0.10420850664377213,0.04243264471879989,0.0011321200084428707,0.001499834051206727,0.0987263023853302,11,teacherA_member,4,1.0
teacherA_4,val,all,far,1.2965102575076488,200000,42820,0.97056,0.9584688539008243,0.896065092772069,0.5741242410088744,0.8882626207379728,0.8006866618986456,0.6236571695469407,0.7909478598785614,0.007592096417546247,0.10420850664377213,0.04243264471879989,0.0011321200084428707,0.001499834051206727,0.0987263023853302,11,teacherA_member,4,1.0
teacherA_4,val,ge5,all,1.2965102575076488,191366,52270,0.9759675177408735,0.9662566625403883,0.9029885231037031,0.517696575473503,0.8965607511792002,0.8186289958435445,0.5694471015879089,0.8099648468742264,0.006428893095867023,0.08392461389303207,0.034964196063593946,0.0008208413385842342,0.0008456041469364857,0.07914431393146515,11,teacherA_member,4,1.0
teacherA_4,val,ge5,near,1.2965102575076488,191366,10483,0.9759675177408735,0.9662566625403883,0.8853195170909245,0.5299055613850997,0.8792457238671001,0.8463480974877885,0.5357245063436039,0.8371797017351633,0.006428893095867023,0.08392461389303207,0.034964196063593946,0.0008208413385842342,0.0008456041469364857,0.07914431393146515,11,teacherA_member,4,1.0
teacherA_4,val,ge5,far,1.2965102575076488,191366,41787,0.9759675177408735,0.9662566625403883,0.907421102375533,0.5146337377653337,0.9009045287012223,0.8116751742594008,0.5779070045707996,0.8031375244173091,0.006428893095867023,0.08392461389303207,0.034964196063593946,0.0008208413385842342,0.0008456041469364857,0.07914431393146515,11,teacherA_member,4,1.0
teacherA,val,all,all,1.065888886650108,200000,53779,0.97368,0.9638540619028597,0.9158339464753901,0.5021476784618532,0.908117000688001,0.837440381050224,0.6012012123691404,0.8284957951988694,0.0014406953948736035,0.08640236407518387,0.03725492530648836,0.0008575740635622637,0.0023125774230063237,0.08614907413721085,11,teacherA,,1.0
teacherA,val,all,near,1.065888886650108,200000,10959,0.97368,0.9638540619028597,0.8893272472397117,0.5146454968519025,0.8819479797426772,0.8279235794780546,0.5866411168902272,0.8188091080390547,0.0014406953948736035,0.08640236407518387,0.03725492530648836,0.0008575740635622637,0.0023125774230063237,0.08614907413721085,11,teacherA,,1.0
teacherA,val,all,far,1.065888886650108,200000,42820,0.97368,0.9638540619028597,0.9226178539234002,0.49894908921064923,0.9148144855207847,0.8398760332788416,0.6049276039234003,0.8309749265530125,0.0014406953948736035,0.08640236407518387,0.03725492530648836,0.0008575740635622637,0.0023125774230063237,0.08614907413721085,11,teacherA,,1.0
teacherA,val,ge5,all,1.065888886650108,191366,52270,0.9790035847538225,0.9715278430581625,0.9253723988717678,0.45169313181557297,0.9191431085909455,0.8492320345136544,0.5338243734455711,0.8413929320141357,0.0013521840418821555,0.0677017793059349,0.030004337820762218,0.0005895902141920957,0.0023652515390427675,0.06761553138494492,11,teacherA,,1.0
teacherA,val,ge5,near,1.065888886650108,191366,10483,0.9790035847538225,0.9715278430581625,0.8972682732048693,0.47667652389583137,0.8913606243399143,0.8371222798284952,0.5129256892111037,0.8290968630816681,0.0013521840418821555,0.0677017793059349,0.030004337820762218,0.0005895902141920957,0.0023652515390427675,0.06761553138494492,11,teacherA,,1.0
teacherA,val,ge5,far,1.065888886650108,191366,41787,0.9790035847538225,0.9715278430581625,0.9324228104678647,0.4454256108359059,0.9261128308108599,0.8522699783326537,0.5390671740014837,0.8444776160215797,0.0013521840418821555,0.0677017793059349,0.030004337820762218,0.0005895902141920957,0.0023652515390427675,0.06761553138494492,11,teacherA,,1.0
teacherB,val,all,all,1.4075419166759908,200000,53779,0.973785,0.9620001887686349,0.9018319085981518,0.5804124286431507,0.8967723521262947,0.8367802816619869,0.5902303873259079,0.828219536064263,0.007960511997714616,0.09651657938957214,0.038595786754934136,0.0009148578895352854,0.001558734053969345,0.08831613510847092,11,teacherB,,1.0
teacherB,val,all,near,1.4075419166759908,200000,10959,0.973785,0.9620001887686349,0.8592135064786933,0.5721324938406789,0.8589162829637741,0.8305916237795419,0.5655625513276759,0.8218254457523497,0.007960511997714616,0.09651657938957214,0.038595786754934136,0.0009148578895352854,0.001558734053969345,0.08831613510847092,11,teacherB,,1.0
teacherB,val,all,far,1.4075419166759908,200000,42820,0.973785,0.9620001887686349,0.912739313288183,0.5825315273236805,0.906460924334423,0.8383641560602522,0.5965436711816908,0.8298559871555348,0.007960511997714616,0.09651657938957214,0.038595786754934136,0.0009148578895352854,0.001558734053969345,0.08831613510847092,11,teacherB,,1.0
teacherB,val,ge5,all,1.4075419166759908,191366,52270,0.9790349382857979,0.9699780572118218,0.9131719158026362,0.5051846183279127,0.9094495741401171,0.8477536569468245,0.5432753013200688,0.8404238041581255,0.006496904037393147,0.07613786309957504,0.03113448354194149,0.0006301341996585101,0.0012202642118055345,0.06924304366111755,11,teacherB,,1.0
teacherB,val,ge5,near,1.4075419166759908,191366,10483,0.9790349382857979,0.9699780572118218,0.8672414328507685,0.5165506057426309,0.8688174154088133,0.8387115626387485,0.5156920728799008,0.8312190537466564,0.006496904037393147,0.07613786309957504,0.03113448354194149,0.0006301341996585101,0.0012202642118055345,0.06924304366111755,11,teacherB,,1.0
teacherB,val,ge5,far,1.4075419166759908,191366,41787,0.9790349382857979,0.9699780572118218,0.9246943809900013,0.5023332615406706,0.9196428620042916,0.85002202449251,0.5501950367339125,0.8427329768329628,0.006496904037393147,0.07613786309957504,0.03113448354194149,0.0006301341996585101,0.0012202642118055345,0.06924304366111755,11,teacherB,,1.0
teacherC,val,all,all,1.2783945108647028,200000,53779,0.969945,0.9576748247990895,0.907390054482233,0.6180107476896186,0.9001956916268431,0.9342159108109114,0.38245411777831495,0.9152594905074471,0.006248888191729803,0.10379085689783096,0.04375393461170851,0.001182478708493199,0.0022904925744235225,0.09933385998010635,11,teacherC,,1.0
teacherC,val,all,near,1.2783945108647028,200000,10959,0.969945,0.9576748247990895,0.8822033169084771,0.6268820147823706,0.8769912414453874,0.87058075714025,0.6199470754630897,0.8562212829637741,0.006248888191729803,0.10379085689783096,0.04375393461170851,0.001182478708493199,0.0022904925744235225,0.09933385998010635,11,teacherC,,1.0
teacherC,val,all,far,1.2783945108647028,200000,42820,0.969945,0.9576748247990895,0.9138361417561887,0.6157403082671649,0.9061344485053715,0.9505021707146193,0.32167211583372257,0.930369245679589,0.006248888191729803,0.10379085689783096,0.04375393461170851,0.001182478708493199,0.0022904925744235225,0.09933385998010635,11,teacherC,,1.0
teacherC,val,ge5,all,1.2783945108647028,191366,52270,0.9758630059676222,0.9659667176917395,0.9205897409815762,0.5506600344365793,0.9149128000211447,0.9400544574120333,0.3464893820547159,0.9248058550850469,0.005212415050422702,0.0809803381562233,0.03519991595720479,0.0008033669541040261,0.0015462764451506566,0.0772005021572113,11,teacherC,,1.0
teacherC,val,ge5,near,1.2783945108647028,191366,10483,0.9758630059676222,0.9659667176917395,0.8939100620849681,0.5816083182295144,0.8904661823165922,0.8805144669352879,0.5887627587522656,0.868756618030083,0.005212415050422702,0.0809803381562233,0.03519991595720479,0.0008033669541040261,0.0015462764451506566,0.0772005021572113,11,teacherC,,1.0
teacherC,val,ge5,far,1.2783945108647028,191366,41787,0.9758630059676222,0.9659667176917395,0.9272828051851119,0.5428961160169431,0.9210456617579724,0.9549911056559302,0.28571086701605763,0.938866786763492,0.005212415050422702,0.0809803381562233,0.03519991595720479,0.0008033669541040261,0.0015462764451506566,0.0772005021572113,11,teacherC,,1.0
teacherA_0,test_w16-19,all,all,1.278234194612443,100000,100000,0.96413,0.948924463628763,0.8847889663499999,0.53391,0.8728976043,0.8502515528,0.4826,0.8334805199,0.010617139528840806,0.14456945657730103,0.053466730799549576,0.0019782624704802365,0.0024010058350861134,0.13257738947868347,11,teacherA_member,0,3.5
teacherA_0,test_w16-19,all,near,1.278234194612443,100000,11980,0.96413,0.948924463628763,0.8510657554257095,0.6292153589315526,0.8412194348914858,0.8514930997495826,0.5641903171953255,0.8361516736227045,0.010617139528840806,0.14456945657730103,0.053466730799549576,0.0019782624704802365,0.0024010058350861134,0.13257738947868347,11,teacherA_member,0,3.5
teacherA_0,test_w16-19,all,far,1.278234194612443,100000,88020,0.96413,0.948924463628763,0.8893788784935241,0.5209384230856623,0.8772091751874573,0.8500825715178368,0.4714951147466485,0.8331169613724154,0.010617139528840806,0.14456945657730103,0.053466730799549576,0.0019782624704802365,0.0024010058350861134,0.13257738947868347,11,teacherA_member,0,3.5
teacherA_0,test_w16-19,ge5,all,1.278234194612443,96085,89545,0.9688713118592912,0.9536922598161102,0.885592029989849,0.5135741805795968,0.8760848986669475,0.8494075004137717,0.4596459880507008,0.8347691507172741,0.009116908291745131,0.12483024597167969,0.04667639638926006,0.0015417778761597902,0.0023495757550182953,0.11430895328521729,11,teacherA_member,0,3.5
teacherA_0,test_w16-19,ge5,near,1.278234194612443,96085,11402,0.9688713118592912,0.9536922598161102,0.8564198272927106,0.6017365374495702,0.8482541289775722,0.8568490447685363,0.533766005963866,0.8433865760320804,0.009116908291745131,0.12483024597167969,0.04667639638926006,0.0015417778761597902,0.0023495757550182953,0.11430895328521729,11,teacherA_member,0,3.5
teacherA_0,test_w16-19,ge5,far,1.278234194612443,96085,78143,0.9688713118592912,0.9536922598161102,0.8898486039011752,0.5007102363615423,0.8801457414295528,0.8483216899287246,0.44883098934005605,0.8335117651108931,0.009116908291745131,0.12483024597167969,0.04667639638926006,0.0015417778761597902,0.0023495757550182953,0.11430895328521729,11,teacherA_member,0,3.5
teacherA_1,test_w16-19,all,all,1.295048967651576,100000,100000,0.96547,0.951001398586607,0.8949770199,0.50835,0.8830260071,0.8735019906000001,0.47478,0.8568365821,0.010537518594563058,0.13756830990314484,0.051296578758756206,0.0018616827617428354,0.0020835542958230232,0.12588880956172943,11,teacherA_member,1,3.5
teacherA_1,test_w16-19,all,near,1.295048967651576,100000,11980,0.96547,0.951001398586607,0.8323950563439065,0.6354757929883138,0.8240109791318864,0.8398570283806344,0.5947412353923205,0.8257141886477462,0.010537518594563058,0.13756830990314484,0.051296578758756206,0.0018616827617428354,0.0020835542958230232,0.12588880956172943,11,teacherA_member,1,3.5
teacherA_1,test_w16-19,all,far,1.295048967651576,100000,88020,0.96547,0.951001398586607,0.9034947649965916,0.4910474892069984,0.8910582728925245,0.8780812526698477,0.4584526244035447,0.8610725088616225,0.010537518594563058,0.13756830990314484,0.051296578758756206,0.0018616827617428354,0.0020835542958230232,0.12588880956172943,11,teacherA_member,1,3.5
teacherA_1,test_w16-19,ge5,all,1.295048967651576,96085,89545,0.9700057240984545,0.9560983562506313,0.8962769628452375,0.48752024121949855,0.8866621709117372,0.8779789261044574,0.44239209336088,0.8632799827699694,0.009227502095579584,0.11753471940755844,0.04476146898943122,0.001420147938937863,0.0016644299137311617,0.107461117208004,11,teacherA_member,1,3.5
teacherA_1,test_w16-19,ge5,near,1.295048967651576,96085,11402,0.9700057240984545,0.9560983562506313,0.8367140084017399,0.6107700403437993,0.8299411697842485,0.8449501016908075,0.5479740396421681,0.8325142264762816,0.009227502095579584,0.11753471940755844,0.04476146898943122,0.001420147938937863,0.0016644299137311617,0.107461117208004,11,teacherA_member,1,3.5
teacherA_1,test_w16-19,ge5,far,1.295048967651576,96085,78143,0.9700057240984545,0.9560983562506313,0.9049679115746792,0.469536618763037,0.8949384446004314,0.8827982273337988,0.42698642232829553,0.8677690752447994,0.009227502095579584,0.11753471940755844,0.04476146898943122,0.001420147938937863,0.0016644299137311617,0.107461117208004,11,teacherA_member,1,3.5
teacherA_2,test_w16-19,all,all,1.2952232464265883,100000,100000,0.9661,0.9524126531112481,0.8863367392499999,0.51118,0.8754976937000001,0.8540716547499999,0.48524,0.8378200567,0.009835966872572864,0.134553000330925,0.0499042210449705,0.001786101455950319,0.0023945344351232398,0.12371151149272919,11,teacherA_member,2,3.5
teacherA_2,test_w16-19,all,near,1.2952232464265883,100000,11980,0.9661,0.9524126531112481,0.8418522333055092,0.6198664440734558,0.8333360425709515,0.8397412767111851,0.5791318864774624,0.825343743739566,0.009835966872572864,0.134553000330925,0.0499042210449705,0.001786101455950319,0.0023945344351232398,0.12371151149272919,11,teacherA_member,2,3.5
teacherA_2,test_w16-19,all,far,1.2952232464265883,100000,88020,0.9661,0.9524126531112481,0.8923913220858897,0.496387184730743,0.8812361233810497,0.8560220970234038,0.47246080436264487,0.8395181506475802,0.009835966872572864,0.134553000330925,0.0499042210449705,0.001786101455950319,0.0023945344351232398,0.12371151149272919,11,teacherA_member,2,3.5
teacherA_2,test_w16-19,ge5,all,1.2952232464265883,96085,89545,0.970817505333819,0.9574246866334968,0.8867549522775858,0.4941761125690993,0.878217780870072,0.851914877121593,0.46861354626165613,0.8378259628891216,0.008336258936097084,0.114907406270504,0.04323502489078029,0.0014020224255839337,0.0020539650941184167,0.10560191422700882,11,teacherA_member,2,3.5
teacherA_2,test_w16-19,ge5,near,1.2952232464265883,96085,11402,0.970817505333819,0.9574246866334968,0.8463678960983987,0.5963865988423084,0.8394765853192845,0.8442811454334403,0.542799508858095,0.8316336750051118,0.008336258936097084,0.114907406270504,0.04323502489078029,0.0014020224255839337,0.0020539650941184167,0.10560191422700882,11,teacherA_member,2,3.5
teacherA_2,test_w16-19,ge5,far,1.2952232464265883,96085,78143,0.970817505333819,0.9574246866334968,0.8926479076869647,0.47926237794812077,0.883870585493264,0.8530287300413468,0.45778892543158056,0.8387294918866449,0.008336258936097084,0.114907406270504,0.04323502489078029,0.0014020224255839337,0.0020539650941184167,0.10560191422700882,11,teacherA_member,2,3.5
teacherA_3,test_w16-19,all,all,1.2918790117432906,100000,100000,0.96564,0.9523839643356004,0.88699256495,0.5126,0.8760090725,0.8602727711,0.48704,0.8443003577,0.010011875084489585,0.13639967143535614,0.05081538813162785,0.0018699801762632007,0.0026892950558662734,0.1253359615802765,11,teacherA_member,3,3.5
teacherA_3,test_w16-19,all,near,1.2918790117432906,100000,11980,0.96564,0.9523839643356004,0.8376517929883139,0.646160267111853,0.8296770033388983,0.8323000955759599,0.5693656093489149,0.8184439916527546,0.010011875084489585,0.13639967143535614,0.05081538813162785,0.0018699801762632007,0.0026892950558662734,0.1253359615802765,11,teacherA_member,3,3.5
teacherA_3,test_w16-19,all,far,1.2918790117432906,100000,88020,0.96564,0.9523839643356004,0.8937081119631902,0.49442172233583276,0.8823151187230174,0.8640800041467849,0.4758350374914792,0.8478195495341967,0.010011875084489585,0.13639967143535614,0.05081538813162785,0.0018699801762632007,0.0026892950558662734,0.1253359615802765,11,teacherA_member,3,3.5
teacherA_3,test_w16-19,ge5,all,1.2918790117432906,96085,89545,0.9706197637508456,0.9576974608342677,0.887691269839372,0.4884359819085376,0.8791035828031786,0.8610849518838994,0.4503880730359037,0.8471476839687584,0.008385572804058244,0.11593849211931229,0.04385549146420946,0.0014504605722512106,0.0020298723417352844,0.10656087100505829,11,teacherA_member,3,3.5
teacherA_3,test_w16-19,ge5,near,1.2918790117432906,96085,11402,0.9706197637508456,0.9576974608342677,0.8422602263276637,0.6123487107524995,0.8359771631920835,0.8365511594391393,0.5465707770566567,0.8245013420838929,0.008385572804058244,0.11593849211931229,0.04385549146420946,0.0014504605722512106,0.0020298723417352844,0.10656087100505829,11,teacherA_member,3,3.5
teacherA_3,test_w16-19,ge5,far,1.2918790117432906,96085,78143,0.9706197637508456,0.9576974608342677,0.8943202034370135,0.47035563006283354,0.885396244159995,0.8646647261625316,0.4363538640697183,0.8504520565954969,0.008385572804058244,0.11593849211931229,0.04385549146420946,0.0014504605722512106,0.0020298723417352844,0.10656087100505829,11,teacherA_member,3,3.5
teacherA_4,test_w16-19,all,all,1.2965102575076488,100000,100000,0.96492,0.9493278056903164,0.8836829275,0.50916,0.8724372344,0.84971162675,0.49655,0.8335400915999999,0.011064667007327115,0.14233532547950745,0.051820159673767706,0.0018970168315272872,0.0029316763965785636,0.12978321313858032,11,teacherA_member,4,3.5
teacherA_4,test_w16-19,all,near,1.2965102575076488,100000,11980,0.96492,0.9493278056903164,0.8327898476627713,0.6210350584307178,0.8245586168614356,0.8350910133555925,0.5637729549248748,0.8205144891485809,0.011064667007327115,0.14233532547950745,0.051820159673767706,0.0018970168315272872,0.0029316763965785636,0.12978321313858032,11,teacherA_member,4,3.5
teacherA_4,test_w16-19,all,far,1.2965102575076488,100000,88020,0.96492,0.9493278056903164,0.8906097520449898,0.49393319700068167,0.8789537742558509,0.8517015716314473,0.4874005907748239,0.8353129468302658,0.011064667007327115,0.14233532547950745,0.051820159673767706,0.0018970168315272872,0.0029316763965785636,0.12978321313858032,11,teacherA_member,4,3.5
teacherA_4,test_w16-19,ge5,all,1.2965102575076488,96085,89545,0.969735130353333,0.9543371746334935,0.8840873223729504,0.49752638338265676,0.8751822490865826,0.8493530972017609,0.48794460885588253,0.8352591062783734,0.009485190437147403,0.12274728715419769,0.04514009722663256,0.0015004529845977156,0.002178267285048695,0.11177203059196472,11,teacherA_member,4,3.5
teacherA_4,test_w16-19,ge5,near,1.2965102575076488,96085,11402,0.969735130353333,0.9543371746334935,0.8368502974598854,0.6002455709524644,0.8303056752184819,0.8395128302146744,0.5469215927030345,0.8267741261768159,0.009485190437147403,0.12274728715419769,0.04514009722663256,0.0015004529845977156,0.002178267285048695,0.11177203059196472,11,teacherA_member,4,3.5
teacherA_4,test_w16-19,ge5,far,1.2965102575076488,96085,78143,0.969735130353333,0.9543371746334935,0.890979770296101,0.4825384231473069,0.8817302789196331,0.8507889100600687,0.4793391602574767,0.8364971665411987,0.009485190437147403,0.12274728715419769,0.04514009722663256,0.0015004529845977156,0.002178267285048695,0.11177203059196472,11,teacherA_member,4,3.5
teacherA,test_w16-19,all,all,1.065888886650108,100000,100000,0.96861,0.956461212426506,0.9063782962,0.42591,0.8941951924000001,0.86907145645,0.45676,0.8539834612,0.0034204543274640852,0.11548250168561935,0.045530894242042916,0.0014937682164756518,0.0031459153746068932,0.11383675038814545,11,teacherA,,3.5
teacherA,test_w16-19,all,near,1.065888886650108,100000,11980,0.96861,0.956461212426506,0.8692274649415692,0.5388146911519198,0.8591961260434058,0.8542479586811351,0.5506677796327212,0.8410283005008347,0.0034204543274640852,0.11548250168561935,0.045530894242042916,0.0014937682164756518,0.0031459153746068932,0.11383675038814545,11,teacherA,,3.5
teacherA,test_w16-19,all,far,1.065888886650108,100000,88020,0.96861,0.956461212426506,0.9114347260849807,0.4105430583958191,0.8989587553965007,0.8710890149965916,0.44397864121790503,0.8557467289252443,0.0034204543274640852,0.11548250168561935,0.045530894242042916,0.0014937682164756518,0.0031459153746068932,0.11383675038814545,11,teacherA,,3.5
